Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Quantity,Price,Cost Per Unit,Taxes,Purchase Date,revenue,totalsales
OID24651,PID2077,A149,EMP1016,C1020,4,530,424.0,79.5,20170125,424.0,2120
OID24652,PID2016,A139,EMP1025,C1422,1,1351,1108.0,202.65,20170322,243.0,1351
OID24653,PID2087,A108,EMP1009,C1682,4,1022,818.0,153.3,20170509,816.0,4088
OID24657,PID2053,A139,EMP1040,C1389,1,596,358.0,89.4,20170329,238.0,596
OID24664,PID2076,A152,EMP1005,C1347,4,1522,791.0,228.3,20170406,2924.0,6088
OID24668,PID2014,A100,EMP1029,C1755,1,1809,1067.0,271.35,20170215,742.0,1809
OID24669,PID2099,A155,EMP1039,C1042,2,1367,984.0,205.05,20170313,766.0,2734
OID24673,PID2031,A111,EMP1036,C1257,2,1638,1261.0,245.7,20170619,754.0,3276
OID24674,PID2064,A122,EMP1008,C1154,2,1414,962.0,212.1,20170212,904.0,2828
OID24676,PID2100,A111,EMP1015,C1687,3,799,455.0,119.85,20170523,1032.0,2397
OID24680,PID2042,A173,EMP1029,C1147,3,203,154.0,30.45,20171021,147.0,609
OID24681,PID2047,A135,EMP1001,C1420,2,290,200.0,43.5,20170812,180.0,580
OID24685,PID2092,A154,EMP1011,C1411,1,1639,1295.0,245.85,20171109,344.0,1639
OID24689,PID2016,A147,EMP1040,C1362,3,1351,1108.0,202.65,20171213,729.0,4053
OID24693,PID2078,A157,EMP1002,C1525,2,1798,971.0,269.7,20170626,1654.0,3596
OID24696,PID2052,A139,EMP1006,C1487,1,1526,1251.0,228.9,20170705,275.0,1526
OID24697,PID2088,A171,EMP1011,C1696,2,603,416.0,90.45,20170122,374.0,1206
OID24700,PID2046,A151,EMP1004,C1264,1,2410,1518.0,361.5,20170613,892.0,2410
OID24702,PID2033,A132,EMP1001,C1712,3,2182,1200.0,327.3,20170222,2946.0,6546
OID24703,PID2060,A109,EMP1019,C1439,4,1467,807.0,220.05,20170525,2640.0,5868
OID24704,PID2068,A154,EMP1021,C1418,1,1500,900.0,225.0,20170418,600.0,1500
OID24705,PID2050,A105,EMP1014,C1344,1,2391,1291.0,358.65,20170920,1100.0,2391
OID24707,PID2080,A123,EMP1016,C1647,2,2353,1788.0,352.95,20170620,1130.0,4706
OID24710,PID2000,A166,EMP1020,C1078,1,2241,1367.0,336.15,20170423,874.0,2241
OID24711,PID2015,A114,EMP1042,C1438,4,637,389.0,95.55,20170711,992.0,2548
OID24714,PID2055,A154,EMP1041,C1417,2,2495,1896.0,374.25,20170114,1198.0,4990
OID24717,PID2093,A166,EMP1039,C1333,3,112,90.0,16.8,20170913,66.0,336
OID24718,PID2071,A119,EMP1003,C1523,1,136,72.0,20.4,20170530,64.0,136
OID24720,PID2023,A145,EMP1020,C1542,4,818,450.0,122.7,20170905,1472.0,3272
OID24730,PID2064,A148,EMP1010,C1147,2,1414,962.0,212.1,20171120,904.0,2828
OID24731,PID2065,A127,EMP1030,C1467,1,2396,1965.0,359.4,20170131,431.0,2396
OID24732,PID2040,A143,EMP1042,C1322,1,1889,945.0,283.35,20171016,944.0,1889
OID24735,PID2046,A108,EMP1022,C1615,1,2410,1518.0,361.5,20170725,892.0,2410
OID24737,PID2062,A170,EMP1003,C1303,3,2464,1774.0,369.6,20171227,2070.0,7392
OID24740,PID2088,A141,EMP1023,C1630,2,603,416.0,90.45,20171118,374.0,1206
OID24744,PID2088,A133,EMP1008,C1473,2,603,416.0,90.45,20170521,374.0,1206
OID24751,PID2016,A121,EMP1005,C1695,3,1351,1108.0,202.65,20170126,729.0,4053
OID24752,PID2051,A159,EMP1044,C1132,2,1077,732.0,161.55,20170510,690.0,2154
OID24753,PID2049,A149,EMP1002,C1561,3,826,562.0,123.9,20170414,792.0,2478
OID24754,PID2039,A143,EMP1032,C1601,4,817,409.0,122.55,20171221,1632.0,3268
OID24758,PID2076,A173,EMP1028,C1308,3,1522,791.0,228.3,20170511,2193.0,4566
OID24760,PID2039,A107,EMP1028,C1501,3,817,409.0,122.55,20170405,1224.0,2451
OID24766,PID2034,A168,EMP1044,C1134,3,871,540.0,130.65,20170803,993.0,2613
OID24767,PID2064,A126,EMP1017,C1323,1,1414,962.0,212.1,20170110,452.0,1414
OID24775,PID2011,A133,EMP1019,C1747,4,530,435.0,79.5,20171218,380.0,2120
OID24777,PID2090,A136,EMP1023,C1277,2,1338,682.0,200.7,20170210,1312.0,2676
OID24781,PID2043,A127,EMP1019,C1460,1,545,425.0,81.75,20170419,120.0,545
OID24789,PID2086,A173,EMP1024,C1578,1,123,84.0,18.45,20170424,39.0,123
OID24790,PID2062,A135,EMP1005,C1162,1,2464,1774.0,369.6,20171008,690.0,2464
OID24793,PID2060,A163,EMP1026,C1299,1,1467,807.0,220.05,20171108,660.0,1467
OID24801,PID2025,A150,EMP1005,C1336,2,667,387.0,100.05,20170606,560.0,1334
OID24804,PID2088,A167,EMP1044,C1088,1,603,416.0,90.45,20170525,187.0,603
OID24805,PID2023,A132,EMP1013,C1569,2,818,450.0,122.7,20170623,736.0,1636
OID24806,PID2091,A109,EMP1021,C1343,1,368,294.0,55.2,20170313,74.0,368
OID24810,PID2065,A170,EMP1009,C1487,3,2396,1965.0,359.4,20170126,1293.0,7188
OID24817,PID2097,A148,EMP1035,C1598,1,1052,589.0,157.8,20171226,463.0,1052
OID24819,PID2086,A171,EMP1028,C1593,1,123,84.0,18.45,20170824,39.0,123
OID24825,PID2064,A124,EMP1009,C1532,4,1414,962.0,212.1,20171220,1808.0,5656
OID24829,PID2033,A126,EMP1003,C1332,1,2182,1200.0,327.3,20170321,982.0,2182
OID24834,PID2098,A119,EMP1004,C1105,1,1178,683.0,176.7,20170907,495.0,1178
OID24840,PID2036,A162,EMP1006,C1078,1,1582,1234.0,237.3,20171106,348.0,1582
OID24842,PID2024,A106,EMP1017,C1707,1,356,292.0,53.4,20170515,64.0,356
OID24846,PID2042,A157,EMP1032,C1165,1,203,154.0,30.45,20170901,49.0,203
OID24848,PID2089,A157,EMP1019,C1285,3,2294,1399.0,344.1,20170805,2685.0,6882
OID24849,PID2077,A101,EMP1034,C1769,4,530,424.0,79.5,20170523,424.0,2120
OID24856,PID2000,A143,EMP1023,C1633,2,2241,1367.0,336.15,20171214,1748.0,4482
OID24857,PID2076,A117,EMP1034,C1555,3,1522,791.0,228.3,20170114,2193.0,4566
OID24859,PID2030,A149,EMP1043,C1725,3,1899,1044.0,284.85,20171209,2565.0,5697
OID24869,PID2004,A160,EMP1039,C1270,4,1278,665.0,191.7,20170122,2452.0,5112
OID24871,PID2058,A148,EMP1002,C1141,4,2257,1535.0,338.55,20170825,2888.0,9028
OID24873,PID2049,A159,EMP1041,C1665,3,826,562.0,123.9,20171015,792.0,2478
OID24878,PID2064,A150,EMP1015,C1772,1,1414,962.0,212.1,20171218,452.0,1414
OID24879,PID2015,A104,EMP1034,C1005,1,637,389.0,95.55,20170831,248.0,637
OID24880,PID2063,A109,EMP1028,C1080,1,1708,871.0,256.2,20170519,837.0,1708
OID24881,PID2083,A170,EMP1015,C1674,4,2141,1777.0,321.15,20171018,1456.0,8564
OID24882,PID2029,A119,EMP1011,C1395,2,1848,1294.0,277.2,20170906,1108.0,3696
OID24884,PID2054,A122,EMP1024,C1037,1,127,79.0,19.05,20170428,48.0,127
OID24891,PID2064,A147,EMP1035,C1082,1,1414,962.0,212.1,20171213,452.0,1414
OID24894,PID2073,A118,EMP1014,C1548,3,95,61.0,14.25,20170215,102.0,285
OID24895,PID2063,A137,EMP1044,C1188,1,1708,871.0,256.2,20170422,837.0,1708
OID24897,PID2030,A166,EMP1020,C1753,3,1899,1044.0,284.85,20170226,2565.0,5697
OID24899,PID2026,A111,EMP1023,C1345,1,947,786.0,142.05,20170929,161.0,947
OID24901,PID2031,A132,EMP1031,C1453,3,1638,1261.0,245.7,20171126,1131.0,4914
OID24904,PID2043,A111,EMP1034,C1451,4,545,425.0,81.75,20170620,480.0,2180
OID24905,PID2086,A151,EMP1012,C1384,1,123,84.0,18.45,20171216,39.0,123
OID24906,PID2046,A148,EMP1001,C1793,3,2410,1518.0,361.5,20170614,2676.0,7230
OID24909,PID2075,A126,EMP1006,C1542,1,400,208.0,60.0,20170404,192.0,400
OID24910,PID2094,A132,EMP1009,C1746,2,771,648.0,115.65,20170111,246.0,1542
OID24911,PID2056,A149,EMP1013,C1560,1,1635,1046.0,245.25,20170304,589.0,1635
OID24913,PID2055,A138,EMP1042,C1638,2,2495,1896.0,374.25,20170531,1198.0,4990
OID24914,PID2049,A140,EMP1007,C1434,1,826,562.0,123.9,20170403,264.0,826
OID24917,PID2002,A150,EMP1021,C1068,1,847,534.0,127.05,20170118,313.0,847
OID24918,PID2016,A131,EMP1039,C1321,1,1351,1108.0,202.65,20170303,243.0,1351
OID24923,PID2046,A125,EMP1038,C1608,3,2410,1518.0,361.5,20170105,2676.0,7230
OID24927,PID2072,A110,EMP1009,C1236,1,1887,1378.0,283.05,20170428,509.0,1887
OID24930,PID2090,A146,EMP1001,C1081,4,1338,682.0,200.7,20170921,2624.0,5352
OID24935,PID2073,A165,EMP1026,C1218,1,95,61.0,14.25,20170404,34.0,95
OID24937,PID2030,A149,EMP1025,C1307,1,1899,1044.0,284.85,20170216,855.0,1899
OID24944,PID2024,A159,EMP1034,C1235,3,356,292.0,53.4,20170201,192.0,1068
OID24945,PID2034,A130,EMP1044,C1187,2,871,540.0,130.65,20170620,662.0,1742
OID24947,PID2072,A120,EMP1043,C1107,3,1887,1378.0,283.05,20170723,1527.0,5661
OID24952,PID2092,A110,EMP1006,C1216,1,1639,1295.0,245.85,20170510,344.0,1639
OID24953,PID2060,A132,EMP1004,C1221,1,1467,807.0,220.05,20170312,660.0,1467
OID24954,PID2064,A134,EMP1022,C1682,1,1414,962.0,212.1,20170104,452.0,1414
OID24955,PID2042,A104,EMP1034,C1425,2,203,154.0,30.45,20170209,98.0,406
OID24958,PID2060,A133,EMP1009,C1339,1,1467,807.0,220.05,20170923,660.0,1467
OID24960,PID2049,A153,EMP1022,C1593,4,826,562.0,123.9,20170926,1056.0,3304
OID24961,PID2048,A148,EMP1028,C1532,2,502,296.0,75.3,20170728,412.0,1004
OID24965,PID2008,A136,EMP1040,C1305,2,315,208.0,47.25,20170404,214.0,630
OID24970,PID2060,A140,EMP1012,C1038,4,1467,807.0,220.05,20170624,2640.0,5868
OID24971,PID2075,A160,EMP1004,C1258,2,400,208.0,60.0,20170425,384.0,800
OID24972,PID2016,A151,EMP1044,C1164,1,1351,1108.0,202.65,20170121,243.0,1351
OID24974,PID2088,A167,EMP1037,C1498,2,603,416.0,90.45,20171121,374.0,1206
OID24976,PID2017,A170,EMP1035,C1645,1,35,22.0,5.25,20170311,13.0,35
OID24978,PID2081,A122,EMP1030,C1676,2,1566,1190.0,234.9,20170202,752.0,3132
OID24981,PID2037,A113,EMP1038,C1616,1,880,634.0,132.0,20170818,246.0,880
OID24983,PID2024,A156,EMP1031,C1783,4,356,292.0,53.4,20170116,256.0,1424
OID24987,PID2017,A160,EMP1010,C1060,4,35,22.0,5.25,20170315,52.0,140
OID24988,PID2079,A142,EMP1010,C1305,1,1725,1363.0,258.75,20170419,362.0,1725
OID24996,PID2006,A113,EMP1032,C1765,1,1826,1443.0,273.9,20170819,383.0,1826
OID25000,PID2075,A162,EMP1011,C1064,3,400,208.0,60.0,20170930,576.0,1200
OID10008,PID2076,A157,EMP1015,C1121,2,1522,791.0,228.3,20180213,1462.0,3044
OID10013,PID2087,A160,EMP1020,C1461,1,1022,818.0,153.3,20180128,204.0,1022
OID10015,PID2037,A103,EMP1010,C1510,2,880,634.0,132.0,20180314,492.0,1760
OID10016,PID2097,A130,EMP1023,C1133,1,1052,589.0,157.8,20180726,463.0,1052
OID10018,PID2005,A158,EMP1037,C1240,1,684,561.0,102.6,20180328,123.0,684
OID10020,PID2036,A127,EMP1013,C1155,2,1582,1234.0,237.3,20181018,696.0,3164
OID10030,PID2028,A138,EMP1017,C1495,1,2283,1484.0,342.45,20180101,799.0,2283
OID10039,PID2024,A134,EMP1023,C1448,1,356,292.0,53.4,20181213,64.0,356
OID10041,PID2010,A146,EMP1022,C1562,1,1812,1305.0,271.8,20180304,507.0,1812
OID10047,PID2010,A143,EMP1038,C1084,2,1812,1305.0,271.8,20180104,1014.0,3624
OID10051,PID2029,A167,EMP1003,C1274,3,1848,1294.0,277.2,20180710,1662.0,5544
OID10056,PID2040,A118,EMP1007,C1160,4,1889,945.0,283.35,20180826,3776.0,7556
OID10057,PID2028,A139,EMP1017,C1732,3,2283,1484.0,342.45,20180614,2397.0,6849
OID10058,PID2016,A107,EMP1027,C1526,3,1351,1108.0,202.65,20181122,729.0,4053
OID10059,PID2016,A173,EMP1019,C1767,1,1351,1108.0,202.65,20180813,243.0,1351
OID10062,PID2041,A142,EMP1016,C1641,1,1380,1090.0,207.0,20181105,290.0,1380
OID10067,PID2018,A107,EMP1027,C1358,3,1972,1321.0,295.8,20180411,1953.0,5916
OID10073,PID2079,A103,EMP1026,C1402,3,1725,1363.0,258.75,20180901,1086.0,5175
OID10075,PID2029,A128,EMP1029,C1100,2,1848,1294.0,277.2,20180215,1108.0,3696
OID10076,PID2092,A122,EMP1031,C1470,1,1639,1295.0,245.85,20180327,344.0,1639
OID10078,PID2063,A170,EMP1042,C1222,3,1708,871.0,256.2,20180114,2511.0,5124
OID10082,PID2070,A111,EMP1040,C1519,1,1671,1220.0,250.65,20180221,451.0,1671
OID10084,PID2084,A147,EMP1005,C1241,3,1783,1230.0,267.45,20180807,1659.0,5349
OID10088,PID2043,A124,EMP1035,C1579,1,545,425.0,81.75,20180503,120.0,545
OID10091,PID2051,A115,EMP1017,C1707,1,1077,732.0,161.55,20180130,345.0,1077
OID10097,PID2024,A167,EMP1007,C1396,4,356,292.0,53.4,20180623,256.0,1424
OID10099,PID2006,A158,EMP1032,C1538,3,1826,1443.0,273.9,20180226,1149.0,5478
OID10107,PID2054,A146,EMP1005,C1052,1,127,79.0,19.05,20180508,48.0,127
OID10110,PID2066,A107,EMP1013,C1342,4,2091,1485.0,313.65,20180819,2424.0,8364
OID10111,PID2051,A141,EMP1021,C1233,3,1077,732.0,161.55,20180717,1035.0,3231
OID10112,PID2039,A151,EMP1034,C1171,3,817,409.0,122.55,20180224,1224.0,2451
OID10115,PID2046,A161,EMP1008,C1364,1,2410,1518.0,361.5,20180107,892.0,2410
OID10116,PID2076,A101,EMP1029,C1415,1,1522,791.0,228.3,20180724,731.0,1522
OID10119,PID2001,A167,EMP1010,C1339,1,951,504.0,142.65,20180129,447.0,951
OID10124,PID2012,A150,EMP1019,C1508,1,1353,947.0,202.95,20180706,406.0,1353
OID10126,PID2054,A138,EMP1030,C1337,1,127,79.0,19.05,20180927,48.0,127
OID10127,PID2066,A134,EMP1027,C1612,2,2091,1485.0,313.65,20180720,1212.0,4182
OID10135,PID2015,A118,EMP1041,C1149,1,637,389.0,95.55,20180624,248.0,637
OID10137,PID2093,A172,EMP1006,C1704,1,112,90.0,16.8,20180318,22.0,112
OID10144,PID2020,A136,EMP1042,C1770,3,2005,1223.0,300.75,20181117,2346.0,6015
OID10152,PID2027,A146,EMP1043,C1314,4,2497,1473.0,374.55,20180501,4096.0,9988
OID10156,PID2068,A169,EMP1006,C1529,3,1500,900.0,225.0,20180818,1800.0,4500
OID10157,PID2025,A148,EMP1043,C1243,2,667,387.0,100.05,20180705,560.0,1334
OID10159,PID2003,A137,EMP1036,C1086,1,1783,1516.0,267.45,20180419,267.0,1783
OID10167,PID2004,A144,EMP1043,C1286,1,1278,665.0,191.7,20181027,613.0,1278
OID10172,PID2076,A101,EMP1005,C1507,1,1522,791.0,228.3,20180306,731.0,1522
OID10176,PID2008,A124,EMP1032,C1369,3,315,208.0,47.25,20180911,321.0,945
OID10177,PID2064,A109,EMP1027,C1057,1,1414,962.0,212.1,20180414,452.0,1414
OID10182,PID2062,A161,EMP1026,C1657,3,2464,1774.0,369.6,20180228,2070.0,7392
OID10183,PID2035,A106,EMP1014,C1444,2,458,376.0,68.7,20181118,164.0,916
OID10184,PID2015,A114,EMP1025,C1480,1,637,389.0,95.55,20181030,248.0,637
OID10186,PID2022,A133,EMP1025,C1064,2,561,421.0,84.15,20180619,280.0,1122
OID10187,PID2100,A126,EMP1002,C1757,3,799,455.0,119.85,20180531,1032.0,2397
OID10195,PID2085,A156,EMP1025,C1694,4,1862,1173.0,279.3,20181206,2756.0,7448
OID10197,PID2067,A134,EMP1002,C1717,1,1119,683.0,167.85,20180906,436.0,1119
OID10198,PID2072,A136,EMP1006,C1584,1,1887,1378.0,283.05,20180429,509.0,1887
OID10200,PID2034,A124,EMP1012,C1098,1,871,540.0,130.65,20180628,331.0,871
OID10204,PID2018,A112,EMP1030,C1214,1,1972,1321.0,295.8,20181210,651.0,1972
OID10211,PID2023,A155,EMP1005,C1277,1,818,450.0,122.7,20180224,368.0,818
OID10214,PID2068,A149,EMP1044,C1274,1,1500,900.0,225.0,20180126,600.0,1500
OID10217,PID2030,A102,EMP1021,C1174,1,1899,1044.0,284.85,20180326,855.0,1899
OID10220,PID2053,A158,EMP1033,C1150,1,596,358.0,89.4,20180904,238.0,596
OID10225,PID2048,A118,EMP1043,C1776,2,502,296.0,75.3,20180420,412.0,1004
OID10227,PID2069,A103,EMP1024,C1768,2,378,291.0,56.7,20180216,174.0,756
OID10228,PID2075,A135,EMP1001,C1314,2,400,208.0,60.0,20180719,384.0,800
OID10234,PID2096,A168,EMP1022,C1490,1,1587,1301.0,238.05,20181112,286.0,1587
OID10237,PID2080,A140,EMP1017,C1578,1,2353,1788.0,352.95,20181211,565.0,2353
OID10239,PID2046,A146,EMP1030,C1028,1,2410,1518.0,361.5,20180514,892.0,2410
OID10240,PID2012,A130,EMP1010,C1670,1,1353,947.0,202.95,20181222,406.0,1353
OID10244,PID2072,A168,EMP1002,C1702,1,1887,1378.0,283.05,20181224,509.0,1887
OID10250,PID2075,A135,EMP1003,C1274,2,400,208.0,60.0,20180718,384.0,800
OID10251,PID2040,A116,EMP1012,C1631,3,1889,945.0,283.35,20181210,2832.0,5667
OID10252,PID2091,A173,EMP1031,C1602,4,368,294.0,55.2,20181017,296.0,1472
OID10253,PID2075,A109,EMP1005,C1514,3,400,208.0,60.0,20180305,576.0,1200
OID10255,PID2064,A102,EMP1036,C1184,2,1414,962.0,212.1,20180226,904.0,2828
OID10257,PID2001,A140,EMP1036,C1082,1,951,504.0,142.65,20180111,447.0,951
OID10258,PID2043,A168,EMP1009,C1273,4,545,425.0,81.75,20180911,480.0,2180
OID10260,PID2027,A130,EMP1033,C1028,3,2497,1473.0,374.55,20180209,3072.0,7491
OID10263,PID2070,A162,EMP1042,C1758,1,1671,1220.0,250.65,20181126,451.0,1671
OID10265,PID2074,A149,EMP1003,C1096,2,504,408.0,75.6,20180904,192.0,1008
OID10267,PID2036,A173,EMP1000,C1773,2,1582,1234.0,237.3,20180408,696.0,3164
OID10269,PID2095,A136,EMP1012,C1506,4,1743,872.0,261.45,20181010,3484.0,6972
OID10270,PID2012,A130,EMP1002,C1003,1,1353,947.0,202.95,20181017,406.0,1353
OID10273,PID2010,A113,EMP1030,C1666,1,1812,1305.0,271.8,20181211,507.0,1812
OID10277,PID2096,A140,EMP1035,C1061,1,1587,1301.0,238.05,20180713,286.0,1587
OID10285,PID2050,A145,EMP1030,C1743,1,2391,1291.0,358.65,20181026,1100.0,2391
OID10287,PID2052,A136,EMP1020,C1392,1,1526,1251.0,228.9,20181114,275.0,1526
OID10288,PID2097,A150,EMP1044,C1459,1,1052,589.0,157.8,20180119,463.0,1052
OID10289,PID2056,A165,EMP1044,C1523,1,1635,1046.0,245.25,20180103,589.0,1635
OID10293,PID2069,A122,EMP1038,C1254,1,378,291.0,56.7,20180727,87.0,378
OID10296,PID2070,A139,EMP1041,C1152,3,1671,1220.0,250.65,20180802,1353.0,5013
OID10298,PID2015,A116,EMP1020,C1250,1,637,389.0,95.55,20181031,248.0,637
OID10300,PID2032,A126,EMP1043,C1376,1,1967,1397.0,295.05,20181118,570.0,1967
OID10309,PID2068,A157,EMP1008,C1755,1,1500,900.0,225.0,20181106,600.0,1500
OID10310,PID2091,A111,EMP1011,C1198,2,368,294.0,55.2,20180315,148.0,736
OID10311,PID2088,A159,EMP1010,C1727,3,603,416.0,90.45,20180527,561.0,1809
OID10312,PID2042,A114,EMP1010,C1515,3,203,154.0,30.45,20180424,147.0,609
OID10315,PID2080,A104,EMP1018,C1425,2,2353,1788.0,352.95,20181119,1130.0,4706
OID10327,PID2050,A112,EMP1039,C1773,4,2391,1291.0,358.65,20180509,4400.0,9564
OID10329,PID2090,A152,EMP1043,C1388,2,1338,682.0,200.7,20180202,1312.0,2676
OID10330,PID2037,A139,EMP1008,C1635,3,880,634.0,132.0,20181112,738.0,2640
OID10332,PID2077,A116,EMP1032,C1325,3,530,424.0,79.5,20180522,318.0,1590
OID10342,PID2094,A106,EMP1013,C1213,1,771,648.0,115.65,20180313,123.0,771
OID10344,PID2033,A146,EMP1005,C1492,1,2182,1200.0,327.3,20180111,982.0,2182
OID10354,PID2070,A159,EMP1022,C1392,3,1671,1220.0,250.65,20180513,1353.0,5013
OID10357,PID2074,A154,EMP1043,C1798,4,504,408.0,75.6,20180710,384.0,2016
OID10361,PID2034,A132,EMP1024,C1020,1,871,540.0,130.65,20180626,331.0,871
OID10366,PID2059,A107,EMP1006,C1107,3,1494,971.0,224.1,20180323,1569.0,4482
OID10368,PID2024,A105,EMP1037,C1784,1,356,292.0,53.4,20180924,64.0,356
OID10371,PID2099,A170,EMP1037,C1672,1,1367,984.0,205.05,20181227,383.0,1367
OID10374,PID2091,A171,EMP1043,C1090,3,368,294.0,55.2,20180127,222.0,1104
OID10375,PID2058,A116,EMP1023,C1503,1,2257,1535.0,338.55,20180817,722.0,2257
OID10376,PID2024,A128,EMP1002,C1426,4,356,292.0,53.4,20180303,256.0,1424
OID10379,PID2044,A137,EMP1032,C1338,1,886,478.0,132.9,20181229,408.0,886
OID10382,PID2038,A171,EMP1005,C1450,3,392,255.0,58.8,20180325,411.0,1176
OID10386,PID2058,A167,EMP1024,C1141,3,2257,1535.0,338.55,20180318,2166.0,6771
OID10388,PID2007,A148,EMP1015,C1402,1,1405,1054.0,210.75,20180223,351.0,1405
OID10389,PID2090,A132,EMP1036,C1620,2,1338,682.0,200.7,20181113,1312.0,2676
OID10391,PID2065,A104,EMP1004,C1595,1,2396,1965.0,359.4,20180420,431.0,2396
OID10392,PID2090,A155,EMP1038,C1084,1,1338,682.0,200.7,20181230,656.0,1338
OID10393,PID2023,A151,EMP1020,C1543,1,818,450.0,122.7,20181218,368.0,818
OID10394,PID2095,A136,EMP1001,C1736,1,1743,872.0,261.45,20180930,871.0,1743
OID10397,PID2049,A124,EMP1036,C1082,2,826,562.0,123.9,20181006,528.0,1652
OID10398,PID2077,A158,EMP1009,C1103,4,530,424.0,79.5,20180310,424.0,2120
OID10402,PID2032,A159,EMP1044,C1237,3,1967,1397.0,295.05,20181016,1710.0,5901
OID10404,PID2015,A171,EMP1044,C1015,1,637,389.0,95.55,20181030,248.0,637
OID10406,PID2010,A149,EMP1023,C1054,3,1812,1305.0,271.8,20180902,1521.0,5436
OID10412,PID2047,A130,EMP1002,C1666,1,290,200.0,43.5,20180122,90.0,290
OID10415,PID2029,A159,EMP1006,C1625,1,1848,1294.0,277.2,20180116,554.0,1848
OID10418,PID2083,A129,EMP1040,C1787,3,2141,1777.0,321.15,20180611,1092.0,6423
OID10422,PID2015,A137,EMP1006,C1514,1,637,389.0,95.55,20180205,248.0,637
OID10424,PID2019,A107,EMP1021,C1151,2,800,536.0,120.0,20180821,528.0,1600
OID10437,PID2056,A127,EMP1038,C1654,3,1635,1046.0,245.25,20180104,1767.0,4905
OID10446,PID2042,A145,EMP1035,C1610,4,203,154.0,30.45,20181101,196.0,812
OID10448,PID2005,A128,EMP1028,C1208,2,684,561.0,102.6,20180102,246.0,1368
OID10450,PID2020,A163,EMP1013,C1553,1,2005,1223.0,300.75,20180528,782.0,2005
OID10451,PID2097,A143,EMP1021,C1299,1,1052,589.0,157.8,20181109,463.0,1052
OID10453,PID2100,A138,EMP1028,C1589,1,799,455.0,119.85,20181114,344.0,799
OID10458,PID2026,A119,EMP1013,C1648,4,947,786.0,142.05,20180104,644.0,3788
OID10459,PID2017,A119,EMP1025,C1571,2,35,22.0,5.25,20180809,26.0,70
OID10471,PID2081,A152,EMP1000,C1024,2,1566,1190.0,234.9,20180617,752.0,3132
OID10483,PID2022,A123,EMP1034,C1562,4,561,421.0,84.15,20180314,560.0,2244
OID10489,PID2067,A117,EMP1002,C1306,1,1119,683.0,167.85,20180128,436.0,1119
OID10493,PID2001,A108,EMP1021,C1083,1,951,504.0,142.65,20180305,447.0,951
OID10494,PID2029,A172,EMP1019,C1726,1,1848,1294.0,277.2,20180507,554.0,1848
OID10500,PID2051,A118,EMP1044,C1673,3,1077,732.0,161.55,20180905,1035.0,3231
OID10502,PID2086,A163,EMP1019,C1317,2,123,84.0,18.45,20180331,78.0,246
OID10504,PID2054,A132,EMP1039,C1234,1,127,79.0,19.05,20181114,48.0,127
OID10505,PID2041,A156,EMP1002,C1455,4,1380,1090.0,207.0,20180921,1160.0,5520
OID10506,PID2007,A118,EMP1009,C1715,1,1405,1054.0,210.75,20180420,351.0,1405
OID10518,PID2028,A105,EMP1007,C1236,3,2283,1484.0,342.45,20180213,2397.0,6849
OID10523,PID2056,A166,EMP1033,C1710,3,1635,1046.0,245.25,20181205,1767.0,4905
OID10526,PID2040,A170,EMP1005,C1295,1,1889,945.0,283.35,20180420,944.0,1889
OID10531,PID2060,A136,EMP1011,C1683,1,1467,807.0,220.05,20180214,660.0,1467
OID10534,PID2077,A161,EMP1017,C1479,1,530,424.0,79.5,20180307,106.0,530
OID10536,PID2043,A114,EMP1000,C1730,1,545,425.0,81.75,20180117,120.0,545
OID10540,PID2024,A111,EMP1000,C1382,1,356,292.0,53.4,20180709,64.0,356
OID10543,PID2034,A115,EMP1038,C1786,1,871,540.0,130.65,20181029,331.0,871
OID10544,PID2069,A151,EMP1044,C1640,1,378,291.0,56.7,20181017,87.0,378
OID10548,PID2048,A173,EMP1007,C1154,3,502,296.0,75.3,20181006,618.0,1506
OID10549,PID2020,A134,EMP1011,C1231,1,2005,1223.0,300.75,20181219,782.0,2005
OID10551,PID2091,A131,EMP1012,C1769,1,368,294.0,55.2,20180428,74.0,368
OID10555,PID2066,A160,EMP1015,C1280,2,2091,1485.0,313.65,20180326,1212.0,4182
OID10556,PID2097,A113,EMP1017,C1010,1,1052,589.0,157.8,20180108,463.0,1052
OID10558,PID2096,A100,EMP1018,C1720,3,1587,1301.0,238.05,20180210,858.0,4761
OID10560,PID2029,A127,EMP1023,C1334,3,1848,1294.0,277.2,20180813,1662.0,5544
OID10561,PID2058,A113,EMP1014,C1431,2,2257,1535.0,338.55,20181012,1444.0,4514
OID10562,PID2081,A172,EMP1011,C1364,1,1566,1190.0,234.9,20180930,376.0,1566
OID10563,PID2004,A164,EMP1025,C1045,1,1278,665.0,191.7,20180116,613.0,1278
OID10565,PID2056,A153,EMP1018,C1357,2,1635,1046.0,245.25,20180422,1178.0,3270
OID10567,PID2041,A119,EMP1033,C1775,1,1380,1090.0,207.0,20180221,290.0,1380
OID10568,PID2051,A102,EMP1017,C1532,1,1077,732.0,161.55,20180317,345.0,1077
OID10570,PID2045,A157,EMP1000,C1124,1,556,395.0,83.4,20181109,161.0,556
OID10571,PID2032,A158,EMP1012,C1395,1,1967,1397.0,295.05,20181027,570.0,1967
OID10575,PID2077,A133,EMP1018,C1152,1,530,424.0,79.5,20180519,106.0,530
